Company,Company Name for Emails,Account Stage,Lists,# Employees,Industry,Account Owner,Website,Company Linkedin Url,Facebook Url,Twitter Url,Company Street,Company City,Company State,Company Country,Company Postal Code,Company Address,Keywords,Company Phone,SEO Description,Technologies,Total Funding,Latest Funding,Latest Funding Amount,Last Raised At,Annual Revenue,Number of Retail Locations,Apollo Account Id,SIC Codes,Short Description,Founded Year,Logo Url
777.com,777.com,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",22,gambling & casinos,"",http://www.777.com,http://www.linkedin.com/company/777-com,"","","",Zhuhai,Guangdong Province,China,519031,"Zhuhai, Guangdong Province, China, 519031","online poker, online casino, casino games, online casino reviews","","Play the most exciting online casino games at 777 - wide selection of slots, jackpots, Roulette, Blackjack and live casino & a Welcome Bonus. (T&C's Apply)","Amazon CloudFront, Route 53, UltraDns, Amazon SES, Mailchimp Mandrill, Amazon AWS, TubeMogul, OneTrust, Mobile Friendly, Google Tag Manager, ASP.NET, BuySellAds, Typekit, Google Analytics Ecommerce Tracking","","","","",35000000,"",62d1d45529f87a008b5b2666,"","777.com offers topnotch entertainment and all casino games for free online. Our team of gambling gurus works around-the-clock to provide you with the latest updates from the world's gambling meccas. Enjoy breaking gaming news stories from Las Vegas, Monte Carlo, Macau and beyond. We are at the forefront of the online gaming arena, with a special focus on traditional casino & poker entertainment.

Play a wide range of popular casino & poker games such as slots, roulette, blackjack, video poker and more. These games are available in a free-play mode, as well as a real money mode.

We strive to provide you with cutting-edge technology, featuring 3D casino games and superior-quality entertainment. Our reviews of the best online casinos and the best online poker sites are a great way to get started, plus we've got quality casino & poker stories and exclusive offers for high-rollers.

It's all about gambling at 777, and you're invited to shake, rattle and roll!",1997,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6322ec2696bada0001f0cacd/picture
Connective Games,Connective Games,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",4,gambling & casinos,"","",http://www.linkedin.com/company/connective-games,"","",13 улица Нахимова,Tomsk,Tomsk Oblast,Russia,634034,"13 улица Нахимова, Tomsk, Tomsk Oblast, Russia, 634034","poker platform, online poker software, casino games, online casino software","","","","","","","",360000,"",62d1d47f90757f00c88de8a9,"","Connective Games is a household name in the industry of online gaming. Our two main products are a state-of-the-art poker platform and a constantly expanding HTML5-compliant casino platform. 
Our solutions are time-tested and invariably confirmed for their reliability, scalability and flexibility. Testimony to this is our ever increasing portfolio of partners across the globe, some of whose growth has astonished us throughout the years. Projects that have started timidly, locally, have grown into international giants, nominated for awards against such giants as PokerStars or 888 Poker.",2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63205b491a11e80001d0acd1/picture
YORKBET,YORKBET,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",1,gambling & casinos,"",http://www.yorkbet.com,http://www.linkedin.com/company/zegnabet,"","","","","","",99300,99300,"online poker, online casino, onlinebetting","","","","","","","","","",62d1d4b2872df700cb243361,"","www.yorkbet.com very soon..

Betting, Casino, Online Casino, Mobile Casino, Online Slots, Mobile Slots, 3D Slots, Online Blackjack, Mobile Blackjack, Online Poker, Mobile Poker, Online Video Poker, Mobile Video Poker, Online Baccarat, Mobile Baccarat, Online Roulette, Mobile Roulette ve No Zero Roulette",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605af012dd1ed80001481bed/picture
QUADRIFIC MEDIA PVT LTD,QUADRIFIC MEDIA PVT,Cold,poker - estudo,120,computer games,"",http://www.spartanpoker.com,http://www.linkedin.com/company/qmpl,https://facebook.com/spartanpoker,https://twitter.com/spartan_poker,510 New Link Road,Mumbai,Maharashtra,India,400053,"510 New Link Road, Mumbai, Maharashtra, India, 400053","online poker, rummy games, card games, poker, fantasy sports",'+1 800-266-7055,"","Cloudflare DNS, Outlook, Microsoft Office 365, CloudFlare Hosting, Salesforce Live Agent, React Redux, React","","","","","","",6328a9c709014b00a3b41a88,"","SpartanPoker.com was founded in 2014 and the site was launched in March 2015. Quadrific Media Pvt Ltd is the parent company of the brand which has Amin Rozani, Rajeev Kanjani, Sameer Rattonsey and Peter Abraham as its co-founders and directors, all of whom have a significant poker industry background.

Founded in 2014 and managed to be recognised as the site that offers the best online poker experience. Within a span of just 7 years the company has grown manifolds, thanks to the bunch of amazing people behind the scenes. While the team continues to grow, Quadrific Media offers an incredibly rewarding and fun environment to its employees. 

Spartan Poker is an Indian online gaming hub that aims to bring the sophistication and quality of a world class online gaming platform to gaming enthusiasts in India. What we have to offer in terms of technology, software and service, to Indian players, is quite simply unprecedented.",2014,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6328095fdf35540001836a59/picture
BetRecruit,BetRecruit,Cold,poker - estudo,1,gambling & casinos,"",http://www.betrecruit.com,http://www.linkedin.com/company/betrecruit,"","",35 Little Russell Street,London,England,United Kingdom,WC1A 2HH,"35 Little Russell Street, London, England, United Kingdom, WC1A 2HH","sportsbook online & offline brick, mortar recruitment, online poker, gaming, egaming, igaming, mapping, search, approach, selection for director & board level appointments, quantitative analysts, java, c, flash developers","","",Amazon AWS,"","","","","","",6328a9c709014b00a3b41a8a,"","BetRecruit is the specialist recruitment consultancy for the online gaming, betting and gambling industry. We source the best permanent, temporary and contract staff at all levels for leading online gaming and betting companies across Europe.
Recruitment should be straightforward, so we work alongside you to keep you involved and informed at every stage of the process. Integrity is a core value of our company, so we've put together a team of consultants who are talented.
Our consultants work only in the gaming and betting industry and we make it our business to know all the right people in the sector and find all the best jobs first. Our reputation in the business means that we're the only recruiter a lot of the big names trust when it comes to recruitment. We pride ourselves on an honest approach and we aren't afraid to speak our mind.
We focus on offering a consultative service to our candidates, which means we gain their trust and loyalty as well as getting them to pay attention to our clients' job opportunities. Our processes include thorough assessment and interview before we work with candidates to help
Specialities:
Quantitative Analysts
Business Analysts
Java, C++, Flash Developers (Gaming & Platform)
Sports Traders / Dealers / Odds Compilers
Customer Service / Text Support (& Multilingual)
Marketing (SEO, PPC, Content) & Affiliates
Executive Gaming Search & Selection
CEO / CTO / Business Leaders",2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63063d135585f30001ab2c38/picture
Esanda Recruitment,Esanda Recruitment,Cold,poker - estudo,8,gambling & casinos,"",http://www.esandarecruitment.com,http://www.linkedin.com/company/esanda-recruitment,"","",3150 Paradise Road,Las Vegas,Nevada,United States,89109,"3150 Paradise Road, Las Vegas, Nevada, United States, 89109","egaming, marketing, recruitment, online, poker, casino, betting, gambling, new media, emarketing",(6466702424,Are you looking for sports betting jobs? Esanda Recruitment works closely with the top companies in the online betting and gaming industry.,"Outlook, Google Cloud Hosting, WP Engine, Mobile Friendly, WordPress.org, Google Tag Manager, Nginx, Gravity Forms","","","","",7000000,"",6328a9c709014b00a3b41a8d,"","Esanda has been a leader in the eGaming industry since 2006. The company was set up to offer a unique service based on integrity and trust, which has allowed us to establish first class relationships with candidates and clients.

Esanda has quickly established itself as the leading e-Gaming recruitment specialists working with global sports-book, exchange, poker, casino, bingo and games operators as well as leading affiliate networks, software vendors and secure online payment processing companies.

We provide recruitment solutions that push the boundaries of excellence. To us every client and candidate is unique. We understand that you will require your very own tailored made recruitment service. Our exclusive approach to the industry is unsurpassed and our success is built on the integrity of our relationships. As a result of this we will continue to develop and maintain our reputation as trusted leaders in our field

Our approach is distinctive as we empathise with the challenges you face. We understand the market and we create tailored and dynamic solutions to suit you. We are always accessible and will offer you honest and straight-forward advice. We value our relationship with you.",2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/630e6eb2b32e710001b14a52/picture
CZAR Gaming Private Limited,CZAR Gaming Private Limited,Cold,poker - estudo,19,information technology & services,"",http://www.czargaming.com,http://www.linkedin.com/company/czargaming,"","","",Secunderabad,Telangana,India,"","Secunderabad, Telangana, India","online games, casino, gambling, online poker, fantasy sports, online sportsbetting, live casino, poker, mobile poker, downloadable poker software, android poker, ios poker, instant play poker, software developement, technology, cockfights","","","Gmail, Google Apps, Atlassian Bitbucket, Apache, YouTube, Bootstrap Framework, OpenSSL, WordPress.org, Nginx, Google Font API, Mobile Friendly","","","","","","",6328a9d24fd2ab00a3c8f123,"","CZAR Gaming, a rapid growing iGaming B2B white label gaming aggregators who provides software services to various gaming operators across the globe. HQ in Hyderabad, India and having worldwide offices. Currently enabled in 40+ countries and expanding our footprints. 

Our Gaming elements consists of Poker, SportsBetting, Casino, Live Casino, VirtualSports, eGames, CockFights and so on. 

We also assist our gaming operators on the local payment systems, Regulators and the promotional platforms to acquire engage n retain the users across various platforms. 

Our operations were launched in 2014 and our objective is to provide and help our customers to meet their business plans and objectives by providing them with the best online gaming products and technology.

We are a global online gaming provider with over 250+ casino games, Online Poker, Fantasy Sports, Online Sports betting. We are a passionate team of Winners creating Winners, with the aim of delivering the winning feeling to the World. 

We are an Agile development company working in a highly regulated world, deploying software at scale to a large organization. We have a number of initiatives that cross many aspects of the business, from software development to marketing, with operational compliance challenges alongside. 

From Downloadable, browser-based solutions, we also excel in offline & mobile gaming technologies.

Our Specialization: 

> Sports Betting Software
> Casino, Live Casino Software
> Instant Play Poker Software, non-downloadable
> Mobile Poker for Android
> Mobile Poker for iOS
> 250+ Casino Games
> Fantasy Sports
> Online Sportsbetting
> Live Casino",2014,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/632836643f33160001042f5d/picture
"Judi Online - Agen Judi, Situs Judi Bola, Casino Online, Poker Online 526Bet",Judi Online,Cold,poker - estudo,26,gambling & casinos,"",http://www.dinolaut.com,http://www.linkedin.com/company/judi-online-agen-judi-situs-judi-bola-casino-online-poker-online-526bet,"","",Dela Rosa St,Makati,Metro Manila,Philippines,"","Dela Rosa St, Makati, Metro Manila, Philippines","lottery, 526bet, sportsbook, racing, poker, slot games, live casino","","","","","","","","","",6328a9d24fd2ab00a3c8f126,"","Judi Online - Agen Judi, Situs Judi Bola, Casino Online, Poker Online 526Bet merupakan sebuah website yang mengemas berbagai macam permainan Judi Online di Indonesia. Bekerja sama dengan provider-provider ternama seperti M88, Playtech, Spadegaming, ISIN4D, IDNPlay dan masih banyak lagi. Anda bisa bermain semua jenis permainan hanya menggunakan 1 User ID saja. Segera daftar dan nikmati permainan serunya hanya di www.dinolaut.com",2013,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60469a7f27c9410001409145/picture
Online Poker Crawler,Online Poker Crawler,Cold,poker - estudo,0,"","",http://www.onlinepokercrawler.com,"","","","","","","","","","","","","","","","","","","",6328a9eabfa3bc00a379d5a3,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c161d34e2150001ea8d14/picture
Black Stack Poker,Black Stack Poker,Cold,poker - estudo,0,gambling & casinos,"","",http://www.linkedin.com/company/black-stack-poker,"","","","","","","","","online gambling, 7 card stud, 32 card draw, omaha poker, texas hold em, online poker, americana","","",Amazon AWS,"","","","","","",6328a9f2a240ec00e4b29215,"","No Limit, Pot Limit and Fixed Limit - Texas Hold Em, Omaha poker (Omaha Hi and Omaha Hi/Lo), 7 Card Stud, Americana, 32 Card Draw.
Play Poker online at Black Stack Poker - free online poker games and real money games.
Visit our blog for more : http://blog.blackstackpoker.com/",2009,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c15ced9c27c0001de4053/picture
Nhà cái KK13,Nhà cái KK13,Cold,poker - estudo,2,gambling & casinos,"",http://www.kk13.tv,http://www.linkedin.com/company/nha-cai-kk13,"","",27/1 Đường Nguyễn Bỉnh Khiêm,Ho Chi Minh City,Ho Chi Minh,Vietnam,"","27/1 Đường Nguyễn Bỉnh Khiêm, Ho Chi Minh City, Ho Chi Minh, Vietnam","nha cai k13, nha cai kk13, soi keo bong da, hng dn chi poker, ca d bong da, game bn ca, da ga, casino online, poker","","","","","","","","","",6328a9f2a240ec00e4b2921a,"","KK13 là một trong những nhà cái uy tín được cộng đồng cá cược tại Việt Nam nói riêng, toàn châu Á nói chung đánh giá rất tốt. Những đánh giá này đến từ những người từng trải nghiệm sản phẩm và dịch vụ của KK13 nên độ uy tín càng cao.

Sứ mệnh của KK13: Xây dựng hệ thống giải trí trực tuyến chất lượng, an toàn và đặt quyền lợi người chơi làm đầu. KK13 đã cụ thể hóa sứ mệnh bằng những cam kết gì?

100% Trung Thực
Trung thực là kim chỉ nam giúp KK13 khẳng định danh tiếng của mình trước khách hàng và trước các đối thủ cạnh tranh.  Trung thực với chính mình, trung thực với khách hàng để mang đến những sản phẩm, dịch vụ an toàn và công bằng nhất.

100% luôn cập nhật và đang dạng hóa các tựa game.
Cái chất của KK13 chính là chịu đầu tư để người chơi có những trải nghiệm thực sự ""sung sướng"", đội ngũ phát triển của KK13 luôn sáng tạo, tìm tòi để đa dạng hóa các trò chơi, máy đánh bạc, poker, bắn cá, đua gà, đảm bảo phiên bản chơi lúc nào cũng mới nhất.

100% khuyến mãi khủng.
Trung thực là kim chỉ nam giúp KK13 khẳng định danh tiếng của mình trước khách hàng và trước các đối thủ cạnh tranh.  Trung thực với chính mình, trung thực với khách hàng để mang đến những sản phẩm, dịch vụ an toàn và công bằng nhất.

100% cầu toàn dịch vụ chăm sóc khách hàng.
""Thà không khuyến mãi, đã khuyến mãi phải khủng""   mới là KK13. Mỗi phân khúc thành viên ( thành viên mới đăng ký, thành viên thân thiết, thành viên VIP) đều có những chương trình khuyến mãi với giải thưởng lên tớ 5 trăm triệu đồng (5.00.000.000 VNĐ), hoàn trả hoa hồng 150 – 200%.

Trách nhiệm của người chơi.
1.Người chơi phải đủ 18 tuổi.
2.Các cược thông minh với ngân sách bạn đang có.
Chi tiết trách nhiệm của người chơi mời các bạn truy cập: Trách nhiệm của người chơi tại nhà cái KK13.
100% an toàn bảo mật thông tin.
Chơi trên hệ thống KK13 tất cả các giao dịch ngân hàng và thanh toán trực tuyến đều được mã hóa và bảo mật bởi các chuẩn bảo mật quốc tế (SSL 128 bit).
Nguồn: https://kk13.tv",1996,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c121b6d5316000135298f/picture
Vivo7bet Situs Judi Bola88 Sbobet Casino Online Poker DominoQQ.Hak Cipta Dilindungi,Vivo7bet Situs Judi Bola88 Sbobet Casino Online Poker DominoQQ.Hak Cipta Dilindungi,Cold,poker - estudo,0,"","",http://www.vivo7bet.net,"","","","","","","","","","","","","Bootstrap Framework, Mobile Friendly, LiveChat, Google Tag Manager, Google Font API","","","","","","",6328a9f2a240ec00e4b2921e,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60541aa99cfd70000179c8c5/picture
Online Poker Rooms,Online Poker Rooms,Cold,poker - estudo,0,"","",http://www.onlinepokerrooms.com,"","","",1057 Mill St,Ely,Nevada,United States,89301-2110,"1057 Mill St, Ely, Nevada, United States, 89301-2110","",'+1 208-855-0555,"","Cloudflare DNS, CloudFlare Hosting, Gmail, Google Apps, iTunes, Mobile Friendly, WordPress.org, Google Font API, Google Tag Manager, Google Play","","","","",19299000,"",6328aa0293606200a3016a23,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe696d651347e00018d4bf6/picture
SYNOT TIP,SYNOT TIP,Cold,"GAMBLING - 10/06/2022, poker - estudo",29,gambling & casinos,"",http://www.synottip.cz,http://www.linkedin.com/company/synot-tip-a-s-,https://facebook.com/synottipcompany,https://twitter.com/synottip,1500 Jaktáře,Uherske Hradiste,Zlin Region,Czech Republic,686 01,"1500 Jaktáře, Uherske Hradiste, Zlin Region, Czech Republic, 686 01","superkurzy, online poker, mobilni kurzove sazeni, vlt loterijni system, software development, web development, risk management, marketing, software testing, live poker",'+420 800 888 100,"sázky, live sázení","Bootstrap Framework, Facebook Widget, ASP.NET, Google Tag Manager, Mobile Friendly, Facebook Login (Connect), Facebook Custom Audiences, Google Analytics, F5 BIG-IP, Hotjar","","","","",77000,"",62a368f453a76b00e1577e61,"","SYNOT TIP – kurzové sázky, poker, VLT, číselná loterie
S širokým portfoliem sportů včetně vašich oblíbených sportovních týmů z celého světa, vám SYNOT TIP umožní zážitek ze sportovních kurzových sázek na zcela nové úrovni na sázkových terminálech, přes webové stránky i prostřednictvím mobilních aplikací. SYNOT TIP vám přináší bohaté možnosti zábavy při pokerových turnajích naživo v našich pokerových kasinech nebo u virtuálních stolů online pokeru.

Registrovaní hráči BENEFIT klubu při sázkách i ve hře získávají bonusy, které předčí jejich očekávání. BENEFIT klub nabízí také speciální akce a nevšední zážitky nejen při hře. Noví hráči profitují ze štědrých vstupních bonusů a mohou se stát hvězdou hned od svého prvního vkladu. Jako naši exkluzivní hráči jste zváni do speciálních soutěží a turnajů.",2002,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631b2c8c612d1900019865ab/picture
CardCasino.com,CardCasino.com,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",1,gambling & casinos,"",http://www.cardcasino.com,http://www.linkedin.com/company/cardcasino,https://www.facebook.com/Plesk,https://twitter.com/Plesk,"","","","","","","online sports betting, affiliate, online poker, live event production, live casino, live poker, online casino","","","Apache, Mobile Friendly","","","","","","",62d1d4b2872df700cb243367,"","Welcome at CardCasino.com. 

There can be only one first Czech online poker room and since 2011 CardCasino.com can be proud of this label. It has been more than three years since we started doing the maximum of what we can and what we love to do. We came with a number of campaigns, qualifications and other ideas. 

By joining HivePoker Network with its many technical improvements, we will offer true poker experience from now on. But that is not all, because you can also enjoy brand new Speed Poker (including your mobile phone), Casino with various Play and Go or NetEnt games or the new service Online Sports Betting. 

Play with us!",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60b051032e419d0001138f4d/picture
4Poker,4Poker,Cold,poker - estudo,74,entertainment,"",http://www.4poker.eu,http://www.linkedin.com/company/4poker,"","","",Douglas,Georgia,United States,"","Douglas, Georgia, United States","machine learning, ai, gaming, online poker, casino",'+1 800-346-7179,"","Route 53, Amazon SES, Outlook, Hubspot, WP Engine","","","","",2000000,"",6328a9c709014b00a3b41a86,"","4Poker was born out of a passion for poker by devoted and visionary professional players, both from within the game, and the industry itself. Experienced professionals have assembled with the common vision to once again, put the game and its players first. 

At the heart of our business is a promise to always do the right thing for the players; to have a positive impact on poker, and on the world. It means being authentic to the game and representing the players' views whenever we take decisions.

Poker with passion - that's what being 4 poker means. Launching soon!",2020,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631f56d9a5ba7e0001a80529/picture
PokerSaint,PokerSaint,Cold,poker - estudo,1,computer games,"",http://www.pokersaint.com,http://www.linkedin.com/company/pokersaint,"","",15,Bengaluru,Karnataka,India,560094,"15, Bengaluru, Karnataka, India, 560094","online poker, poker, egaming, skill games, omaha, texas holdem","",Web site created using create-react-app,"Cloudflare DNS, Sendgrid, Gmail, Google Apps, Amazon AWS, CloudFlare Hosting, Create React App, React, Taboola, Facebook Login (Connect), Google Tag Manager, Twitter Advertising, Bootstrap Framework, Mobile Friendly, Facebook Widget","","","","","","",6328a9d24fd2ab00a3c8f127,"","PokerSaint is India's premier online poker games portal, we offer a variety of variations in Poker viz: Texas Holdem, Omaha and Run it twice. 

We take the safety and security of our users' identity and money very seriously and is the Market Leader in providing the Fastest Cashout in the history of Online Poker Games. 

We are a very fun place to work at too, come join us to innovate and be part of the change in the eGaming industry.

PokerSaint is owned by Pacific Gaming Pvt Ltd a privately registered company in India.",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6318d39fe18a3200010ac007/picture
Connective Games LLC,Connective Games,Cold,poker - estudo,28,information technology & services,"",http://www.connectivegames.com,http://www.linkedin.com/company/connective-games-llc,http://www.facebook.com/pages/Connective-Games/263033003728416,https://twitter.com/connectivegames,"",Mosta,"",Malta,"","Mosta, Malta","online gaming, gambling, mobile gaming, online poker",'+ (7) 913 852-3685,"Connective Games develop and sale gambling software including online poker, casino and gaming networks.
Company has a third biggest Poker liquidity in the world.","Google Font API, Ubuntu, Google Tag Manager, Yandex Metrica, Nginx, reCAPTCHA, Google Analytics, Mobile Friendly","","","","",360000,"",6328a9d24fd2ab00a3c8f129,"","Connective Games LLC is a privately owned company offering scalable iGaming software solutions to operators. Fantastic mobile and tablet interface providing casino, poker, backgammon and rummy games.",2006,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62eb96f8b22e080001c5ef8e/picture
Goplay,Goplay,Cold,poker - estudo,3,internet,"",http://www.goplay.com,http://www.linkedin.com/company/goplay,https://facebook.com/GoPlaycom,http://twitter.com/@goplay,1607 Pontius Avenue,Los Angeles,California,United States,90025,"1607 Pontius Avenue, Los Angeles, California, United States, 90025","games, social games, gambling, consumer internet, social media, vice, internet, information technology, social gaming, social game distribution, igaming, online gambling, platform engineering, online poker",'+1 310-266-7914,"Gamers should never play alone. Download the most entertaining app, make friends, and have fun!","Route 53, Gmail, Google Apps, Amazon AWS, Nginx, Google Play, Typekit, Mobile Friendly","","","","",31181000,"",6328a9da8f3f9d00cb75557e,"","In addition to its stand-alone site, Goplay has developed a sophisticated platform that enables casino operators to embed (free-to-play) social games into their websites and reward users with incentives redeemable at land-based casinos. These deployments will be linked together, creating a virtual casino network. (Goplay.com is LIVE. The network will officially launch in Q3 of 2012.)

Goplay enables the casino gaming enthusiast to play within an environment optimized for igaming. Users play with other users without having to ""friend"" them -- essentially a mashup of Social and MMO. Users level up faster and enjoy a better in-game experience. Casino games are proven to generate substantial ARPU -- much higher than traditional social games, so developers will enjoy increased earnings!

The site has a selective review process and only accepts games that engage users.

Goplay is a great way for developers to expand their distribution footprint. Your content is prominently displayed (simply because there's less of it). Unlike other networks that feature thousands of apps, our partner's games stand out. Goplay also promotes partner's games via marketing campaigns that we pay for – media costs are NOT passed onto the developer.

GoPlay's API is located at http://www.gamestamper.com",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/631433eddbd2990001c2c0ac/picture
"CentralAMS (Formerly CAMS, LLC - Central Account Management)",CentralAMS (Formerly CAMS,Cold,poker - estudo,3,gambling & casinos,"",http://www.centralams.com,http://www.linkedin.com/company/centralams,"","",1865 Village Center Cir,Las Vegas,Nevada,United States,89134-6369,"1865 Village Center Cir, Las Vegas, Nevada, United States, 89134-6369","social gaming, gaming, lottery, payments online, compliance, online poker, kyc, security, payments card present, sports wagering, esports, biometrics, regulated jurisdictions, igaming, dfs, horse racing, aml",'+32 3 655 57 89,turnKey partner   PAYMENTS - KYC - AML - FHE BIOMETRICS Talk to an Expert Find out how CentralAMS creates better customer engagements in...,"Outlook, CloudFlare, Flywheel, Google Tag Manager, Apache, reCAPTCHA, Varnish, Bootstrap Framework, WordPress.org, Mobile Friendly","","","","",10000000,"",6328a9e39eb1a800a3585481,"","CentralAMS, formerly CAMS Central Account Management System.

PAYMENTS  -  KYC  -  AML  -  FHE BIOMETRICS

Multi-tenant Software as a Service (SaaS) solution powered by Verifi, Inc. offering gambling operators the ability to collect and manage player information, comply with regulatory policies, manage player account limits, allow players to self-exclude, as well as manage payouts and taxation all within a white label solution customizable for each site. 

Solutions in payments, KYC - AML and biometrics, all made for gaming by gaming experts.

IGMAING  ESPORTS  SOCIAL GAMING  DFS  LOTTERY  POKER  HORSE RACING",2012,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/626791a9dcfb47000116ac2e/picture
Online Poker,Online Poker,Cold,poker - estudo,0,"","",http://www.onlinepoker2play.com,"","","","","","","","","","","",{网站名称}亚洲东亚区唯一福彩线上机构，本站注册资金500亿，100万以内即时到账，{网站名称}官网，{网站名称}平台，{网站名称}app下载，专业，安全，稳定的实力保障，购彩无忧！,"Baidu Ads, Mobile Friendly, Nginx","","","","","","",6328a9e39eb1a800a358548d,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe7779c8f5ad10001ba8e88/picture
Online Poker Real Money,Online Poker Real Money,Cold,poker - estudo,0,"","",http://www.onlinepokerrealmoney.net,"","","","","","","","","","","","","Google Cloud Hosting, Google AdSense, Mobile Friendly","","","","",6000000,"",6328aa0293606200a3016a1f,7371,"","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c57931b7cf50001a4520d/picture
Rivered Online Poker Magazine,Rivered Online Poker Magazine,Cold,poker - estudo,1,online media,"",http://www.rivered.com.au,http://www.linkedin.com/company/rivered-online-poker-magazine,"","","","","","","","",deliver fresh insightful material to our readers,"","","","","","","","","",6328aa0293606200a3016a27,"",Rivered Online Poker Magazine is here to cater for players in Australia & New Zealand. Finding a lack of poker material available to poker players in these two countries. Thou Rivered is currently based online...it looks in the future to also cover print media as well.,2009,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/604d1e1dc7bf520001582ea0/picture
RakeTheRake,RakeTheRake,Cold,"GAMBLING 22W29, FOREX 22W29, poker - estudo",0,gambling & casinos,"",http://www.raketherake.com,http://www.linkedin.com/company/raketherake,https://facebook.com/RTRRakeback,"",London Road,Southend-on-Sea,England,United Kingdom,SS1 1,"London Road, Southend-on-Sea, England, United Kingdom, SS1 1","online poker, rakeback, poker promotions, poker training","","RakeTheRake pulls together best poker rakeback offers and top bonuses in Casino, Slots, Bingo and Sports Betting | Search for your deal now","Cloudflare DNS, Amazon SES, SendInBlue, Outlook, Microsoft Office 365, CloudFlare Hosting, Multilingual, Google Tag Manager, YouTube, Mobile Friendly","","","","",10000000,"",62cdb9025c7c0000cb5d35cb,"","Founded in 2004 by online players, RakeTheRake quickly became the largest and most reputable rakeback affiliate in the online poker market. RakeTheRake works with all the top poker rooms to increase traffic to their sites, and to secure the best rakeback deals for players, up to 100%. 

Rakeback, also described as poker cashback, assures online poker players of getting the maximum cash from their game, whether they win or lose. 

With over $500k in freerolls and rake races on offer every month, RakeTheRake provides online poker players with the very best return on their game.",2004,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62d6d9d313e8e9000175f36e/picture
Amaya Software (formerly known as PYR Software),Amaya,Cold,poker - estudo,46,information technology & services,"",http://www.amayasoftware.com,http://www.linkedin.com/company/amaya-software,"","",9050 Yonge St,Richmond Hill,Ontario,Canada,L4C 9S6,"9050 Yonge St, Richmond Hill, Ontario, Canada, L4C 9S6","software development, consulting, outsourcing services, gaming software, online poker & casino games, entertainment","","","Microsoft Office 365, UltraDns, Jobvite, Outlook, Citrix NetScaler, Mobile Friendly, Google Font API, Google Maps, Apache, Google Maps (Non Paid Users), Google Tag Manager","","","","","","",6328a9c709014b00a3b41a8e,"","",2000,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/63214bafe4790b0001ee4e18/picture
